plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,rgb_tif,rgb_png
GAO20240420t182155p0000-B,36.06891493660228,-119.41337537595714,2024-04-20T18:21:55+00,Livestock (4B),CH4,mf,"[-119.41480408409376, 36.06718431801812, -119.4109019327054, 36.07033846992138]",GAO,2024-05-21 19:31:08.288852+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240420t182155p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t182155p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t182155p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t182155p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t182155p0000-C,36.11709760350729,-119.52292263365257,2024-04-20T18:21:55+00,Livestock (4B),CH4,mf,"[-119.525006807663, 36.1156319686884, -119.52106869222352, 36.11878626922539]",GAO,2024-05-21 19:31:09.379634+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240420t182155p0000-C_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t182155p0000-C_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t182155p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t182155p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t182155p0000-D,36.06138804990999,-119.40385981374041,2024-04-20T18:21:55+00,Livestock (4B),CH4,mf,"[-119.40479930160006, 36.05950584975742, -119.40093107246885, 36.062632887648064]",GAO,2024-05-21 19:31:09.504009+00:00,,,,,186.96858844895672,72.24040899195825,2.4078776041666665,0.3883612246995726,289.9026339383955,16.690089202126554,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t182155p0000-D_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t182155p0000-D_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t182155p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t182155p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t182155p0000-E,36.05667726051688,-119.36274837786232,2024-04-20T18:21:55+00,Livestock (4B),CH4,mf,"[-119.36371882206964, 36.053587673788805, -119.35805027383154, 36.058197330232986]",GAO,2024-05-21 19:31:09.463050+00:00,,,,,288.8166593166911,149.26947794380925,2.36328125,0.388002262908524,286.15463064863377,18.670219006519357,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t182155p0000-E_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t182155p0000-E_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t182155p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t182155p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t182155p0000-F,36.05948617657096,-119.37804257844905,2024-04-20T18:21:55+00,Livestock (4B),CH4,mf,"[-119.37956793775655, 36.05798752314005, -119.37563307128882, 36.0611415334694]",GAO,2024-05-21 19:31:09.418841+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240420t182155p0000-F_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t182155p0000-F_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t182155p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t182155p0000-F_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t182936p0000-A,36.18286314119321,-119.65717489711736,2024-04-20T18:29:36+00,Livestock (4B),CH4,mf,"[-119.65873166347343, 36.180995307695554, -119.65482327029733, 36.18414992783734]",GAO,2024-05-21 19:31:07.845836+00:00,,,,,199.2283542341446,80.23384119705321,2.16796875,0.42626953125,289.9795880810966,23.617504328897876,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t182936p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t182936p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t182936p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t182936p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t183810p0000-A,36.16247099890656,-119.53696488095716,2024-04-20T18:38:10+00,Livestock (4B),CH4,mf,"[-119.53879996303779, 36.160338338690586, -119.53492645306493, 36.163465628001205]",GAO,2024-05-21 19:31:07.949027+00:00,,,,,137.74726578019153,31.676079100957534,2.400390625,0.373779296875,285.5795528970177,21.63914338293703,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t183810p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t183810p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t183810p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t183810p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t183810p0000-B,36.18913457824041,-119.6053492200576,2024-04-20T18:38:10+00,Livestock (4B),CH4,mf,"[-119.60720147095984, 36.18668086954696, -119.60325960142126, 36.18983531776299]",GAO,2024-05-21 19:31:09.334310+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240420t183810p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t183810p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t183810p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t183810p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t184615p0000-B,36.100229989177066,-119.35853081647545,2024-04-20T18:46:15+00,Livestock (4B),CH4,mf,"[-119.36024799013327, 36.098650402107594, -119.35631115257604, 36.101804360909355]",GAO,2024-05-21 19:31:08.745331+00:00,,,,,136.64943006112895,39.74667510154543,2.275390625,0.47216796875,282.03583218956163,19.783883367413246,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t184615p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t184615p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t184615p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t184615p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t184615p0000-C,36.201184068714014,-119.59717089395616,2024-04-20T18:46:15+00,Livestock (4B),CH4,mf,"[-119.5978548886967, 36.19998652941496, -119.59394578731504, 36.20316791643593]",GAO,2024-05-21 19:31:09.124089+00:00,,,,,256.47814504731485,71.62282402133012,2.6803385416666665,0.3750689407838402,312.08313501021854,16.66953366043805,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t184615p0000-C_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t184615p0000-C_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t184615p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t184615p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t184615p0000-D,36.16537725266291,-119.53665618395061,2024-04-20T18:46:15+00,Livestock (4B),CH4,mf,"[-119.53829470464231, 36.1634863929087, -119.53445435140961, 36.166613748478824]",GAO,2024-05-21 19:31:09.168793+00:00,,,,,63.04393432907881,22.905451964292553,2.658203125,0.1875271247741021,310.7824140481754,18.398254438115963,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t184615p0000-D_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t184615p0000-D_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t184615p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t184615p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t184615p0000-E,36.166537343926365,-119.53657741174067,2024-04-20T18:46:15+00,Livestock (4B),CH4,mf,"[-119.53804036999625, 36.16472150718093, -119.53413308197554, 36.16787589036177]",GAO,2024-05-21 19:31:09.209548+00:00,,,,,45.12153740593516,13.989603403832453,2.6263020833333335,0.14419948314633496,312.1778723742184,18.457967106393614,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t184615p0000-E_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t184615p0000-E_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t184615p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t184615p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t184615p0000-F,36.164259362184325,-119.5366050206775,2024-04-20T18:46:15+00,Livestock (4B),CH4,mf,"[-119.53845054259402, 36.162219471265374, -119.5345100685997, 36.16537378731385]",GAO,2024-05-21 19:31:09.251067+00:00,,,,,74.03593909753855,37.776759777690685,2.658203125,0.1875271247741021,310.7824140481754,18.398254438115963,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t184615p0000-F_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t184615p0000-F_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t184615p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t184615p0000-F_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t184615p0000-G,36.14748937018385,-119.49858021776774,2024-04-20T18:46:15+00,Livestock (4B),CH4,mf,"[-119.50074258970385, 36.145849096360735, -119.49680302956286, 36.14900333933072]",GAO,2024-05-21 19:31:09.293351+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240420t184615p0000-G_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t184615p0000-G_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t184615p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t184615p0000-G_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t185421p0000-A,36.10030477366672,-119.35850080991995,2024-04-20T18:54:21+00,Livestock (4B),CH4,mf,"[-119.36021224168007, 36.09870331048347, -119.3563086796069, 36.101857337896156]",GAO,2024-05-21 19:31:08.793255+00:00,,,,,259.18237983891834,73.70459327351426,2.275390625,0.47216796875,282.03583218956163,19.783883367413246,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t185421p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t185421p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t185421p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t185421p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t190215p0000-B,36.19279678514246,-119.5296022901873,2024-04-20T19:02:15+00,Livestock (4B),CH4,mf,"[-119.53209535071097, 36.191419015219665, -119.52815343339525, 36.19457331082043]",GAO,2024-05-21 19:31:08.470774+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240420t190215p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t190215p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t190215p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t190215p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t190215p0000-C,36.207001258206375,-119.563853644134,2024-04-20T19:02:15+00,Livestock (4B),CH4,mf,"[-119.56567269118936, 36.20525563639528, -119.56172999642354, 36.2084099965328]",GAO,2024-05-21 19:31:09.082687+00:00,,,,,80.10141708032111,22.59668583634029,2.63671875,0.37429064310282045,312.3241503333201,18.053363098234737,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t190215p0000-C_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t190215p0000-C_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t190215p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t190215p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t191057p0000-A,36.13585310418249,-119.28946005633102,2024-04-20T19:10:57+00,Livestock (4B),CH4,mf,"[-119.29151690704111, 36.13443573292657, -119.28757838658956, 36.1375896022671]",GAO,2024-05-21 19:31:08.435389+00:00,,,,,216.98620742960352,92.44887801265234,2.310546875,0.2294921875,301.6501683913573,21.1939514684805,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t191057p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t191057p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t191057p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t191057p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t191057p0000-C,36.158302401042675,-119.28284143062226,2024-04-20T19:10:57+00,Livestock (4B),CH4,mf,"[-119.28487953940163, 36.155637944768536, -119.27957131223184, 36.15995073658448]",GAO,2024-05-21 19:31:08.543381+00:00,,,,,315.4260258383658,82.96307499509837,2.17578125,0.2208251953125,299.57567601588437,25.408838605255184,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t191057p0000-C_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t191057p0000-C_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t191057p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t191057p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t191057p0000-D,36.149562612436426,-119.27815840821819,2024-04-20T19:10:57+00,Livestock (4B),CH4,mf,"[-119.27975821606034, 36.14774758344362, -119.27581906355346, 36.15090142370555]",GAO,2024-05-21 19:31:08.579803+00:00,,,,,269.91975276348376,98.75428042765337,2.17578125,0.2208251953125,299.57567601588437,25.408838605255184,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t191057p0000-D_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t191057p0000-D_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t191057p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t191057p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t191057p0000-E,36.08413409147438,-119.30213741630119,2024-04-20T19:10:57+00,Livestock (4B),CH4,mf,"[-119.30316316946733, 36.0822509850409, -119.29932736780587, 36.08537786818623]",GAO,2024-05-21 19:31:08.616137+00:00,,,,,114.09796959153879,24.113153460808014,2.349609375,0.2076416015625,301.7866628917308,17.844380851286783,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t191057p0000-E_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t191057p0000-E_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t191057p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t191057p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t191057p0000-F,36.0818077745197,-119.28634883955816,2024-04-20T19:10:57+00,Livestock (4B),CH4,mf,"[-119.28804751875552, 36.080080193820976, -119.28417850916374, 36.08320704460924]",GAO,2024-05-21 19:31:08.652925+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240420t191057p0000-F_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t191057p0000-F_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t191057p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t191057p0000-F_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t191057p0000-G,36.11224015467411,-119.29856868136213,2024-04-20T19:10:57+00,Livestock (4B),CH4,mf,"[-119.3003651024925, 36.11065310282321, -119.29642774358013, 36.113806997367334]",GAO,2024-05-21 19:31:08.990816+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240420t191057p0000-G_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t191057p0000-G_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t191057p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t191057p0000-G_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t191511p0000-B,36.165252403539185,-119.22937213873693,2024-04-20T19:15:11+00,Livestock (4B),CH4,mf,"[-119.23106794491417, 36.163738888576376, -119.22719498974573, 36.166865594335206]",GAO,2024-05-21 19:31:08.895406+00:00,,,,,355.04907007989465,78.02572580618323,2.076171875,0.1693115234375,295.57348569058036,26.048698282569912,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t191511p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t191511p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t191511p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t191511p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t191511p0000-C,36.20759326115379,-119.2382632140435,2024-04-20T19:15:11+00,Livestock (4B),CH4,mf,"[-119.24058484450285, 36.206582538451435, -119.23670975677095, 36.20970925504132]",GAO,2024-05-21 19:31:08.944233+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240420t191511p0000-C_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t191511p0000-C_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t191511p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t191511p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t193005p0000-A,36.41140829876471,-119.3668802735834,2024-04-20T19:30:05+00,Livestock (4B),CH4,mf,"[-119.37064444582434, 36.4075159407866, -119.36347640384135, 36.41328468109635]",GAO,2024-05-21 19:31:08.114680+00:00,,,,,1750.070965048224,467.41897983849367,1.7646484375,0.2431640625,308.0328982084642,35.80702197365212,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t193005p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t193005p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t193005p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t193005p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t193005p0000-B,36.40974684422281,-119.36782187748265,2024-04-20T19:30:05+00,Livestock (4B),CH4,mf,"[-119.3705430041195, 36.40751308923753, -119.36327464128624, 36.41336256354621]",GAO,2024-05-21 19:31:08.149407+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240420t193005p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t193005p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t193005p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t193005p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t193005p0000-C,36.426085484201224,-119.3387759467683,2024-04-20T19:30:05+00,Livestock (4B),CH4,mf,"[-119.34110602088124, 36.42431928783306, -119.33718638688546, 36.4274731253163]",GAO,2024-05-21 19:31:08.184830+00:00,,,,,100.42814557396679,38.37357221448428,1.6787109375,0.234130859375,299.23654346321484,35.203589208001844,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t193005p0000-C_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t193005p0000-C_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t193005p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t193005p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t193005p0000-D,36.45457826261732,-119.28264085128446,2024-04-20T19:30:05+00,Livestock (4B),CH4,mf,"[-119.28441370474057, 36.45308170706394, -119.28052629158336, 36.456208460237306]",GAO,2024-05-21 19:31:08.218387+00:00,,,,,136.60269293378963,42.32378577332907,1.5537109375,0.3525390625,284.88661654534155,31.60449700710671,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t193005p0000-D_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t193005p0000-D_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t193005p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t193005p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t193005p0000-E,36.41207734148277,-119.36602775904674,2024-04-20T19:30:05+00,Livestock (4B),CH4,mf,"[-119.3706779417312, 36.40746237749482, -119.36307445070223, 36.41358155154449]",GAO,2024-05-21 19:31:08.842200+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240420t193005p0000-E_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t193005p0000-E_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t193005p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t193005p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t193005p0000-F,36.38963373723581,-119.3813336117486,2024-04-20T19:30:05+00,Solid Waste (6A),CH4,mf,"[-119.38500902673631, 36.38624694139267, -119.37901491971463, 36.391072264888145]",GAO,2024-05-21 19:32:27.818322+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240420t193005p0000-F_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t193005p0000-F_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t193005p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t193005p0000-F_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t193005p0000-G,36.389855702955316,-119.38184939075953,2024-04-20T19:30:05+00,Solid Waste (6A),CH4,mf,"[-119.38525397100369, 36.38598463288104, -119.37875757656688, 36.39121430743181]",GAO,2024-05-21 19:32:27.851831+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS,GAO20240420t193005p0000-G_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t193005p0000-G_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t193005p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t193005p0000-G_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t193537p0000-B,36.47232577347765,-119.34132107125096,2024-04-20T19:35:37+00,Livestock (4B),CH4,mf,"[-119.34363937990933, 36.470779570056855, -119.33978444809811, 36.47390644574728]",GAO,2024-05-21 19:31:08.078268+00:00,,,,,447.5701892879025,271.65201159240434,1.3818359375,0.343994140625,289.44647815599876,35.751685943767434,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t193537p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t193537p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t193537p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t193537p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t200100p0000-C,35.352792564170215,-118.76591594543159,2024-04-20T20:01:00+00,Solid Waste (6A),CH4,mf,"[-118.76747376332277, 35.34994566028432, -118.76109726678747, 35.35511943150326]",GAO,2024-05-21 19:32:25.537551+00:00,,,,,601.488701369481,189.92712969769883,2.0859375,0.5390625,269.1362822815622,27.62548657218799,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t200100p0000-C_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t200100p0000-C_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t200100p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t200100p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t200100p0000-D,35.350712306587184,-118.76398700878106,2024-04-20T20:01:00+00,Solid Waste (6A),CH4,mf,"[-118.76747376332277, 35.34994566028432, -118.76109726678747, 35.35511943150326]",GAO,2024-05-21 19:32:27.892672+00:00,,,,,236.48724842412784,174.0177361790261,2.0869140625,0.3723568484656672,269.2429805106676,22.625153481250486,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t200100p0000-D_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t200100p0000-D_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t200100p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t200100p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t200805p0000-A,35.16613136889251,-119.10593102994949,2024-04-20T20:08:05+00,Livestock (4B),CH4,mf,"[-119.10724893001291, 35.164041665616516, -119.10339126075492, 35.167195274170524]",GAO,2024-05-21 19:31:07.808789+00:00,,,,,98.08284271581428,43.510537351411976,1.8427734375,0.6826171875,359.07561221564316,13.373800814021113,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t200805p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t200805p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t200805p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t200805p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t200805p0000-B,35.16838936125065,-119.1018185416812,2024-04-20T20:08:05+00,Livestock (4B),CH4,mf,"[-119.10488538448718, 35.165181417713804, -119.09964281233155, 35.1694940346906]",GAO,2024-05-21 19:40:34.089794+00:00,,,,,240.48491814030422,96.14845913275609,1.6962890625,0.65185546875,348.46037809441947,12.118171724116863,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t200805p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t200805p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t200805p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t200805p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t202505p0000-A,35.209718267691215,-119.20974738339424,2024-04-20T20:25:05+00,Livestock (4B),CH4,mf,"[-119.21140410133606, 35.207814140952394, -119.20747808353482, 35.21102189433078]",GAO,2024-05-21 19:31:07.599859+00:00,,,,,92.44253141861473,38.04354629582936,2.068359375,0.66650390625,10.81041616826692,7.7865605523262005,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t202505p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t202505p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t202505p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t202505p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t202505p0000-B,35.20522554413361,-119.08130549325713,2024-04-20T20:25:05+00,Livestock (4B),CH4,mf,"[-119.08422286940889, 35.202761321036924, -119.08033036498942, 35.20596884419007]",GAO,2024-05-21 19:31:08.361828+00:00,,,,,75.63850087095211,44.49607618072829,1.7021484375,0.82470703125,345.692894725757,12.651946326059171,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t202505p0000-B_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t202505p0000-B_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t202505p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t202505p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240420t202955p0000-A,35.24953085572169,-119.11647623987126,2024-04-20T20:29:55+00,Livestock (4B),CH4,mf,"[-119.11849723832925, 35.2478461352941, -119.11466858264141, 35.25097279740297]",GAO,2024-05-21 19:31:07.914307+00:00,,,,,187.63881372241156,93.6398886787471,1.77734375,0.8662109375,343.79016794753153,11.952814593195813,hrrr,Global Airborne Observatory,ASU GDCS,GAO20240420t202955p0000-A_l3a-vis-ch4-mf-v002_plume.tif,GAO20240420t202955p0000-A_l3a-vis-ch4-mf-v002_plume.png,GAO20240420t202955p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,GAO20240420t202955p0000-A_l3a-vis-ch4-mf-v002_rgb.png
